0 800.1102405593365
100 56.65092141699896
200 24.283237475500066
300 18.848724212840573
400 16.25544468287083
500 14.395545574285531
600 12.954825442240855
700 11.811479620716598
800 10.886429047383194
900 10.12442753003076
1000 9.486723882471374
1100 8.945603585151806
1200 8.480483035175116
1300 8.075519153482283
1400 7.718305673412703
1500 7.399136262184762
1600 7.110488127434431
1700 6.8465841279245145
1800 6.603007713929388
1900 6.376379975157241
2000 6.164104925454355
2100 5.96417817337837
2200 5.775046970230449
2300 5.59550772668862
2400 5.424628659527743
2500 5.261688370593137
2600 5.1061245977792105
2700 4.957490358158874
2800 4.815416797686367
2900 4.679583101611077
3000 4.549693905922842
3100 4.425464114984695
3200 4.306610303363022
3300 4.192847316707521
3400 4.0838884607287165
3500 3.9794477682743614
3600 3.8792431434780554
3700 3.7829995606515916
3800 3.690451842290568
3900 3.601346805413276
4000 3.5154447398751336
4100 3.43252028052859
4200 3.3523627788999018
4300 3.274776289848273
4400 3.199579280022196
4500 3.126604148190051
4600 3.0556966288445224
4700 2.9867151330757578
4800 2.9195300659507213
4900 2.8540231478512217
5000 2.7900867582014794
5100 2.727623313324115
5200 2.666544685310987
5300 2.606771665325794
5400 2.5482334722776705
5500 2.490867306007202
5600 2.434617942767633
5700 2.3794373696880586
5800 2.3252844539477
5900 2.2721246414898784
6000 2.2199296792157943
6100 2.168677353706338
6200 2.1183512386390206
6300 2.068940442234172
6400 2.0204393453444256
6500 1.9728473202794685
6600 1.926168420239723
6700 1.88041102943595
6800 1.8355874647174655
6900 1.7917135209299966
7000 1.748807954357166
7100 1.7068919015011235
7200 1.6659882340943848
7300 1.626120855489034
7400 1.5873139482289842
7500 1.549591187372676
7600 1.5129749386171722
7700 1.4774854640547654
7800 1.4431401610452013
7900 1.4099528608406435
8000 1.37793321299639
8100 1.347086179138287
8200 1.3174116554233175
8300 1.2889042373027282
8400 1.2615531334229042
8500 1.235342228241019
8600 1.210250285801511
8700 1.1862512806984225
8800 1.1633148370235005
8900 1.1414067524076732
9000 1.1204895822641796
9100 1.1005232590184377
9200 1.0814657222927135
9300 1.0632735384188663
9400 1.0459024909306893
9500 1.0293081274728377
9600 1.0134462525123302
9700 0.998273359061579
9800 0.9837469960977198
9900 0.9698260713455952
10000 0.9564710915048236
10100 0.9436443438282573
10200 0.9313100242285639
10300 0.9194343178613295
10400 0.9079854384845838
10500 0.896933632910367
10600 0.8862511566259426
10700 0.8759122262467298
10800 0.8658929539342372
10900 0.856171268323948
11000 0.8467268259014579
11100 0.8375409161710299
11200 0.8285963634001973
11300 0.8198774272109095
11400 0.8113697038287156
11500 0.8030600294000981
11600 0.7949363864429868
11700 0.7869878142040382
11800 0.779204323454197
11900 0.7715768160561619
12000 0.7640970094783022
12100 0.7567573663040418
12200 0.7495510286887118
12300 0.7424717576427379
12400 0.7355138769666497
12500 0.7286722216261009
12600 0.721942090330802
12700 0.7153192020672301
12800 0.708799656328988
12900 0.7023798967888619
13000 0.6960566781614168
13100 0.6898270360131393
13200 0.6836882592876211
13300 0.6776378653253908
13400 0.671673577171019
13500 0.6657933029734262
13600 0.6599951172991485
13700 0.6542772441911981
13800 0.6486380418194603
13900 0.6430759885806487
14000 0.6375896705176279
14100 0.6321777699390098
14200 0.6268390551300409
14300 0.6215723710554938
14400 0.6163766309640389
14500 0.6112508088116911
14600 0.6061939324294544
14700 0.6012050773670081
14800 0.5962833613505962
14900 0.591427939298936
15000 0.586637998846076
15100 0.5819127563248611
15200 0.5772514531689366
15300 0.5726533526949872
15400 0.5681177372304791
15500 0.5636439055552886
15600 0.5592311706284708
15700 0.5548788575739994
15800 0.5505863019016348
15900 0.5463528479412605
16000 0.5421778474708525
16100 0.5380606585200439
16200 0.5340006443328379
16300 0.5299971724743915
16400 0.5260496140681613
16500 0.5221573431508115
16600 0.5183197361334303
16700 0.5145361713585357
