0 198.08685425379124
50 10.917564113919708
100 10.332987900876908
150 10.077023230084349
200 9.937313623157378
250 9.841357063932222
300 9.764310557385373
350 9.700339632497998
400 9.64674809433552
450 9.600277666885248
500 9.558033924977225
550 9.519149153522998
600 9.484732283664268
650 9.455357446142546
700 9.430527265572355
750 9.40960903981104
800 9.392075344513076
850 9.377444049700209
900 9.36526287975791
950 9.355124610014643
1000 9.346678336254692
1050 9.33963053208125
1100 9.333739648842291
1150 9.328808287110764
1200 9.324675278889789
1250 9.32120869082556
1300 9.31830002932943
1350 9.315859598283105
1400 9.313812840615716
1450 9.312097473282508
1500 9.31066124282866
1550 9.309460158501262
1600 9.308457090066037
1650 9.307620643755525
1700 9.306924251046834
1750 9.306345421509784
1800 9.305865123503231
1850 9.305467265832158
1900 9.305138260336589
1950 9.304866650372574
2000 9.304642793753558
2050 9.304458591316893
2100 9.304307254152791
2150 9.30418310388963
2200 9.304081401426153
2250 9.303998200244019
2300 9.303930221005574
2350 9.30387474459383
2400 9.30382952111515
2450 9.303792692699128
2500 9.303762728190522
2550 9.303738368063293
2600 9.303718578092703
2650 9.303702510505756
2700 9.303689471493257
2750 9.303678894118283
2800 9.303670315782576
2850 9.303663359532669
2900 9.303657718588841
2950 9.30365314357066
3000 9.303649431973158
3050 9.303646419514452
3100 9.303643973036769
3150 9.303641984692346
3200 9.303640367190813
3250 9.30363904991972
3300 9.303637975783742
3350 9.303637098632635
3400 9.303636381171167
3450 9.30363579326292
3500 9.303635310555498
3550 9.303634913367219
3600 9.303634585786355
3650 9.303634314943473
3700 9.303634090423495
3750 9.303633903791262
3800 9.30363374820887
3850 9.30363361812745
3900 9.303633509038221
3950 9.303633417272605
4000 9.303633339840527
4050 9.303633274300891
4100 9.30363321865683
4150 9.303633171271033
4200 9.303633130798373
4250 9.303633096130644
4300 9.303633066352749
4350 9.303633040706686
4400 9.303633018562975
4450 9.303632999397133
4500 9.303632982770981
4550 9.30363296831711
4600 9.30363295572674
4650 9.303632944739176
4700 9.303632935133955
4750 9.303632926723843
4800 9.3036329193494
4850 9.303632912874482
4900 9.303632907182381
4950 9.30363290217296
