0 112.09464829488188
100 3.333294292240547
200 2.1425311141589862
300 1.415005102851604
400 0.8230283010602626
500 0.5056056381151436
600 0.3543602125217514
700 0.2834272817767131
800 0.2438323071085021
900 0.21746530017863772
1000 0.19805486582862036
1100 0.18291989786040772
1200 0.17073143273026783
1300 0.16071352674045225
1400 0.152351612161296
1500 0.14528242315249354
1600 0.13924073593436948
1700 0.1340282410140986
1800 0.12949376856304556
1900 0.12552000079964906
2000 0.12201425713186957
2100 0.11890208750856628
2200 0.11612284590625781
2300 0.11362661215387716
2400 0.11137199488819112
2500 0.10932450213454172
2600 0.10745528599998604
2700 0.1057401468719564
2800 0.10415872852228485
2900 0.10269386060872333
3000 0.10133101863182183
3100 0.10005787913380895
3200 0.09886395278750836
3300 0.0977402814265297
3400 0.09667918765035483
3500 0.09567406769041543
3600 0.09471921989011518
3700 0.09380970251701157
3800 0.09294121574616394
3900 0.09211000357403104
4000 0.09131277217766198
4100 0.09054662185342399
4200 0.08980899017782289
4300 0.08909760444957943
4400 0.08841044181404287
4500 0.08774569575163396
4600 0.0871017478425985
4700 0.08647714390973793
4800 0.08587057379703819
4900 0.08528085417044405
5000 0.08470691383327254
5100 0.08414778113624989
5200 0.08360257313475258
5300 0.08307048620564926
5400 0.08255078788590132
5500 0.08204280973627957
5600 0.08154594106759977
5700 0.08105962339525513
5800 0.08058334551131194
5900 0.08011663908271152
6000 0.07965907470036078
6100 0.07921025831696664
6200 0.07876982802255451
6300 0.07833745111538631
6400 0.07791282143350754
6500 0.07749565691795901
6600 0.07708569738363769
6700 0.07668270247768487
6800 0.07628644980838795
6900 0.07589673323011095
7000 0.07551336127182445
7100 0.07513615569825308
7200 0.07476495019407363
7300 0.07439958916243675
7400 0.07403992662996166
7500 0.07368582525091173
7600 0.07333715540376211
7700 0.07299379437382504
7800 0.07265562561586014
7900 0.07232253809095375
8000 0.07199442567218714
8100 0.07167118661384207
8200 0.07135272307918542
8300 0.07103894072200018
8400 0.07072974831737067
8500 0.07042505743736985
8600 0.07012478216752892
8700 0.06982883886028513
8800 0.06953714592168667
8900 0.06924962362800538
9000 0.06896619396903444
9100 0.06868678051512311
9200 0.0684113083052148
9300 0.06813970375332987
9400 0.06787189457121878
9500 0.06760780970502908
9600 0.06734737928408205
9700 0.06709053458000222
9800 0.0668372079746359
9900 0.06658733293534758
10000 0.06634084399643277
10100 0.06609767674553997
10200 0.0658577678141157
10300 0.06562105487099912
10400 0.06538747661842727
10500 0.06515697278980159
10600 0.064929484148644
10700 0.06470495248827417
10800 0.0644833206318092
10900 0.0642645324321606
11000 0.06404853277173801
11100 0.06383526756164533
11200 0.06362468374021119
11300 0.06341672927069837
11400 0.06321135313810773
11500 0.06300850534502286
11600 0.06280813690642656
11700 0.0626101998434972
11800 0.062414647176388394
11900 0.0622214329159794
12000 0.06203051205468509
12100 0.061841840556287206
12200 0.06165537534493221
12300 0.06147107429325623
12400 0.061288896209784255
12500 0.061108800825591204
12600 0.060930748780365154
12700 0.06075470160786445
12800 0.06058062172091708
12900 0.06040847239594464
13000 0.060238217757134074
13100 0.060069822760324486
13200 0.05990325317659207
13300 0.059738475575718784
13400 0.05957545730946017
13500 0.05941416649477435
13600 0.059254571997000294
13700 0.05909664341305114
13800 0.058940351054656816
13900 0.05878566593171001
14000 0.058632559735728625
14100 0.058481004823471794
14200 0.05833097420076639
14300 0.05818244150652617
